section,object_name,details
06_FOREIGN_KEY,public.coffees.coffees_region_id_fkey,"{""table"":""coffees"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (region_id) REFERENCES regions(id) ON DELETE SET NULL"",""constraint_name"":""coffees_region_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.coffees.coffees_updated_by_fkey,"{""table"":""coffees"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (updated_by) REFERENCES auth.users(id) ON DELETE SET NULL"",""constraint_name"":""coffees_updated_by_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.favorites.favorites_coffee_id_fkey,"{""table"":""favorites"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (coffee_id) REFERENCES coffees(id) ON DELETE CASCADE"",""constraint_name"":""favorites_coffee_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.favorites.favorites_user_id_fkey,"{""table"":""favorites"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE CASCADE"",""constraint_name"":""favorites_user_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.inquiries.inquiries_coffee_id_fkey,"{""table"":""inquiries"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (coffee_id) REFERENCES coffees(id) ON DELETE SET NULL"",""constraint_name"":""inquiries_coffee_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.inquiries.inquiries_offer_id_fkey,"{""table"":""inquiries"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (offer_id) REFERENCES coffee_offers(id) ON DELETE SET NULL"",""constraint_name"":""inquiries_offer_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.inquiries.inquiries_user_id_fkey,"{""table"":""inquiries"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (user_id) REFERENCES auth.users(id) ON DELETE SET NULL"",""constraint_name"":""inquiries_user_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.inquiry_status_history.inquiry_status_history_changed_by_fkey,"{""table"":""inquiry_status_history"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (changed_by) REFERENCES auth.users(id) ON DELETE SET NULL"",""constraint_name"":""inquiry_status_history_changed_by_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.inquiry_status_history.inquiry_status_history_inquiry_id_fkey,"{""table"":""inquiry_status_history"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (inquiry_id) REFERENCES inquiries(id) ON DELETE CASCADE"",""constraint_name"":""inquiry_status_history_inquiry_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.media.media_uploaded_by_fkey,"{""table"":""media"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (uploaded_by) REFERENCES auth.users(id) ON DELETE SET NULL"",""constraint_name"":""media_uploaded_by_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.media_translations.media_translations_media_id_fkey,"{""table"":""media_translations"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (media_id) REFERENCES media(id) ON DELETE CASCADE"",""constraint_name"":""media_translations_media_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.offer_price_tiers.offer_price_tiers_offer_id_fkey,"{""table"":""offer_price_tiers"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (offer_id) REFERENCES coffee_offers(id) ON DELETE CASCADE"",""constraint_name"":""offer_price_tiers_offer_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.offer_sensory_notes.offer_sensory_notes_offer_id_fkey,"{""table"":""offer_sensory_notes"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (offer_id) REFERENCES coffee_offers(id) ON DELETE CASCADE"",""constraint_name"":""offer_sensory_notes_offer_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.offer_sensory_notes.offer_sensory_notes_sensory_note_id_fkey,"{""table"":""offer_sensory_notes"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (sensory_note_id) REFERENCES sensory_notes(id) ON DELETE RESTRICT"",""constraint_name"":""offer_sensory_notes_sensory_note_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.offer_tags.offer_tags_offer_id_fkey,"{""table"":""offer_tags"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (offer_id) REFERENCES coffee_offers(id) ON DELETE CASCADE"",""constraint_name"":""offer_tags_offer_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.offer_tags.offer_tags_tag_id_fkey,"{""table"":""offer_tags"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (tag_id) REFERENCES tags(id) ON DELETE RESTRICT"",""constraint_name"":""offer_tags_tag_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.origin_media.origin_media_media_id_fkey,"{""table"":""origin_media"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (media_id) REFERENCES media(id) ON DELETE RESTRICT"",""constraint_name"":""origin_media_media_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.origin_media.origin_media_origin_id_fkey,"{""table"":""origin_media"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (origin_id) REFERENCES origins(id) ON DELETE CASCADE"",""constraint_name"":""origin_media_origin_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.origin_translations.origin_translations_origin_id_fkey,"{""table"":""origin_translations"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (origin_id) REFERENCES origins(id) ON DELETE CASCADE"",""constraint_name"":""origin_translations_origin_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.origins.origins_created_by_fkey,"{""table"":""origins"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (created_by) REFERENCES auth.users(id) ON DELETE SET NULL"",""constraint_name"":""origins_created_by_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.origins.origins_updated_by_fkey,"{""table"":""origins"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (updated_by) REFERENCES auth.users(id) ON DELETE SET NULL"",""constraint_name"":""origins_updated_by_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.packaging_type_translations.packaging_type_translations_packaging_type_id_fkey,"{""table"":""packaging_type_translations"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (packaging_type_id) REFERENCES packaging_types(id) ON DELETE CASCADE"",""constraint_name"":""packaging_type_translations_packaging_type_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.processing_method_translations.processing_method_translations_processing_method_id_fkey,"{""table"":""processing_method_translations"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (processing_method_id) REFERENCES processing_methods(id) ON DELETE CASCADE"",""constraint_name"":""processing_method_translations_processing_method_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.profiles.profiles_id_fkey,"{""table"":""profiles"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (id) REFERENCES auth.users(id) ON DELETE CASCADE"",""constraint_name"":""profiles_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.region_translations.region_translations_region_id_fkey,"{""table"":""region_translations"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (region_id) REFERENCES regions(id) ON DELETE CASCADE"",""constraint_name"":""region_translations_region_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.regions.regions_created_by_fkey,"{""table"":""regions"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (created_by) REFERENCES auth.users(id) ON DELETE SET NULL"",""constraint_name"":""regions_created_by_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.regions.regions_origin_id_fkey,"{""table"":""regions"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (origin_id) REFERENCES origins(id) ON DELETE RESTRICT"",""constraint_name"":""regions_origin_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.regions.regions_updated_by_fkey,"{""table"":""regions"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (updated_by) REFERENCES auth.users(id) ON DELETE SET NULL"",""constraint_name"":""regions_updated_by_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.sensory_note_translations.sensory_note_translations_sensory_note_id_fkey,"{""table"":""sensory_note_translations"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (sensory_note_id) REFERENCES sensory_notes(id) ON DELETE CASCADE"",""constraint_name"":""sensory_note_translations_sensory_note_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.site_page_section_translations.site_page_section_translations_section_fkey,"{""table"":""site_page_section_translations"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (section_id) REFERENCES site_page_sections(id) ON DELETE CASCADE"",""constraint_name"":""site_page_section_translations_section_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.site_page_sections.site_page_sections_media_fkey,"{""table"":""site_page_sections"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (media_id) REFERENCES media(id) ON DELETE SET NULL"",""constraint_name"":""site_page_sections_media_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.site_page_sections.site_page_sections_page_fkey,"{""table"":""site_page_sections"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (page_id) REFERENCES site_pages(id) ON DELETE CASCADE"",""constraint_name"":""site_page_sections_page_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.site_page_translations.site_page_translations_page_fkey,"{""table"":""site_page_translations"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (page_id) REFERENCES site_pages(id) ON DELETE CASCADE"",""constraint_name"":""site_page_translations_page_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.site_pages.site_pages_created_by_fkey,"{""table"":""site_pages"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (created_by) REFERENCES auth.users(id) ON DELETE SET NULL"",""constraint_name"":""site_pages_created_by_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.site_pages.site_pages_og_media_fkey,"{""table"":""site_pages"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (og_media_id) REFERENCES media(id) ON DELETE SET NULL"",""constraint_name"":""site_pages_og_media_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.site_pages.site_pages_updated_by_fkey,"{""table"":""site_pages"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (updated_by) REFERENCES auth.users(id) ON DELETE SET NULL"",""constraint_name"":""site_pages_updated_by_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.site_settings.site_settings_logo_media_fkey,"{""table"":""site_settings"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (org_logo_media_id) REFERENCES media(id) ON DELETE SET NULL"",""constraint_name"":""site_settings_logo_media_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.site_settings.site_settings_og_media_fkey,"{""table"":""site_settings"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (org_default_og_media_id) REFERENCES media(id) ON DELETE SET NULL"",""constraint_name"":""site_settings_og_media_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.site_settings.site_settings_updated_by_fkey,"{""table"":""site_settings"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (updated_by) REFERENCES auth.users(id) ON DELETE SET NULL"",""constraint_name"":""site_settings_updated_by_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.site_settings_translations.site_settings_translations_settings_fkey,"{""table"":""site_settings_translations"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (settings_id) REFERENCES site_settings(id) ON DELETE CASCADE"",""constraint_name"":""site_settings_translations_settings_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.tag_translations.tag_translations_tag_id_fkey,"{""table"":""tag_translations"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (tag_id) REFERENCES tags(id) ON DELETE CASCADE"",""constraint_name"":""tag_translations_tag_id_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,public.warehouse_translations.warehouse_translations_warehouse_fkey,"{""table"":""warehouse_translations"",""schema"":""public"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (warehouse_id) REFERENCES warehouses(id) ON DELETE CASCADE"",""constraint_name"":""warehouse_translations_warehouse_fkey"",""constraint_type"":""FOREIGN KEY""}"
06_FOREIGN_KEY,storage.objects.objects_bucketId_fkey,"{""table"":""objects"",""schema"":""storage"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""FOREIGN KEY (bucket_id) REFERENCES storage.buckets(id)"",""constraint_name"":""objects_bucketId_fkey"",""constraint_type"":""FOREIGN KEY""}"
07_UNIQUE_CONSTRAINT,auth.users.users_phone_key,"{""table"":""users"",""schema"":""auth"",""deferred"":false,""validated"":true,""deferrable"":false,""definition"":""UNIQUE (phone)"",""constraint_name"":""users_phone_key"",""constraint_type"":""UNIQUE""}"
